"","setfiles","variable","value","treatment","promoter","line","date.time","ZT"
"340","exp541","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000289899320740972,"shade","YUC8","line1",2016-06-25 22:26:00,16.4333333333333
"3411","exp542","exp5_set2_shade_plate1_YUC8_line1_rep2",0.00029295058273604,"shade","YUC8","line1",2016-06-25 22:41:00,16.6833333333333
"342","exp543","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000226160372559292,"shade","YUC8","line1",2016-06-25 22:56:00,16.9333333333333
"3431","exp544","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000259951406803793,"shade","YUC8","line1",2016-06-25 23:11:00,17.1833333333333
"344","exp545","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000235992628045523,"shade","YUC8","line1",2016-06-25 23:26:00,17.4333333333333
"3451","exp546","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000210790275712469,"shade","YUC8","line1",2016-06-25 23:41:00,17.6833333333333
"346","exp547","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000239383045432362,"shade","YUC8","line1",2016-06-25 23:56:00,17.9333333333333
"3471","exp548","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000230115885695881,"shade","YUC8","line1",2016-06-26 00:11:00,18.1833333333333
"348","exp549","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000218701375423791,"shade","YUC8","line1",2016-06-26 00:26:00,18.4333333333333
"3491","exp550","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000202088015925028,"shade","YUC8","line1",2016-06-26 00:41:00,18.6833333333333
"350","exp551","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000174398658288055,"shade","YUC8","line1",2016-06-26 00:56:00,18.9333333333333
"3512","exp552","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000160949349968575,"shade","YUC8","line1",2016-06-26 01:11:00,19.1833333333333
"3521","exp553","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000199036561753019,"shade","YUC8","line1",2016-06-26 01:26:00,19.4333333333333
"3531","exp554","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000198019408927053,"shade","YUC8","line1",2016-06-26 01:41:00,19.6833333333333
"3541","exp555","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000159819150280072,"shade","YUC8","line1",2016-06-26 01:56:00,19.9333333333333
"3551","exp556","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000196211135467195,"shade","YUC8","line1",2016-06-26 02:11:00,20.1833333333333
"3561","exp557","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000173720544903944,"shade","YUC8","line1",2016-06-26 02:26:00,20.4333333333333
"3571","exp558","exp5_set2_shade_plate1_YUC8_line1_rep2",0.00019327268626057,"shade","YUC8","line1",2016-06-26 02:41:00,20.6833333333333
"3581","exp559","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000191351389311478,"shade","YUC8","line1",2016-06-26 02:56:00,20.9333333333333
"3591","exp560","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000201522932307796,"shade","YUC8","line1",2016-06-26 03:11:00,21.1833333333333
"3601","exp561","exp5_set2_shade_plate1_YUC8_line1_rep2",0.00018807387684916,"shade","YUC8","line1",2016-06-26 03:26:00,21.4333333333333
"3611","exp562","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000190560266293716,"shade","YUC8","line1",2016-06-26 03:41:00,21.6833333333333
"3621","exp563","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000180388646008112,"shade","YUC8","line1",2016-06-26 03:56:00,21.9333333333333
"3631","exp564","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000180275627602811,"shade","YUC8","line1",2016-06-26 04:11:00,22.1833333333333
"3641","exp565","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000177111108637718,"shade","YUC8","line1",2016-06-26 04:26:00,22.4333333333333
"3651","exp566","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000170556011561018,"shade","YUC8","line1",2016-06-26 04:41:00,22.6833333333333
"3661","exp567","exp5_set2_shade_plate1_YUC8_line1_rep2",0.00016072331010264,"shade","YUC8","line1",2016-06-26 04:56:00,22.9333333333333
"3671","exp568","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000162870687404393,"shade","YUC8","line1",2016-06-26 05:11:00,23.1833333333333
"3681","exp569","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000159932170291199,"shade","YUC8","line1",2016-06-26 05:26:00,23.4333333333333
"3691","exp570","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000147838979163595,"shade","YUC8","line1",2016-06-26 05:41:00,23.6833333333333
"3701","exp571","exp5_set2_shade_plate1_YUC8_line1_rep2",0.00015134262440597,"shade","YUC8","line1",2016-06-26 05:56:00,23.9333333333333
"3712","exp574","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000122182995045961,"shade","YUC8","line1",2016-06-26 06:41:00,24.6833333333333
"3721","exp576","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000169425819400715,"shade","YUC8","line1",2016-06-26 07:11:00,25.1833333333333
"3731","exp578","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000205817562260791,"shade","YUC8","line1",2016-06-26 07:41:00,25.6833333333333
"3741","exp589","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000100821497188264,"shade","YUC8","line1",2016-06-26 10:26:00,28.4333333333333
"3751","exp5106","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000117549046183996,"shade","YUC8","line1",2016-06-26 14:41:00,32.6833333333333
"3761","exp5121","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000203331199109869,"shade","YUC8","line1",2016-06-26 18:26:00,36.4333333333333
"3771","exp5137","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000224126104438227,"shade","YUC8","line1",2016-06-26 22:26:00,40.4333333333333
"3781","exp5138","exp5_set2_shade_plate1_YUC8_line1_rep2",0.00022649941696784,"shade","YUC8","line1",2016-06-26 22:41:00,40.6833333333333
"3791","exp5139","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000198471476938522,"shade","YUC8","line1",2016-06-26 22:56:00,40.9333333333333
"3801","exp5140","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000185813519085087,"shade","YUC8","line1",2016-06-26 23:11:00,41.1833333333333
"3811","exp5141","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000181179774603635,"shade","YUC8","line1",2016-06-26 23:26:00,41.4333333333333
"3821","exp5142","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000168634684360569,"shade","YUC8","line1",2016-06-26 23:41:00,41.6833333333333
"3831","exp5143","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000169990915591001,"shade","YUC8","line1",2016-06-26 23:56:00,41.9333333333333
"3841","exp5144","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000158688949706942,"shade","YUC8","line1",2016-06-27 00:11:00,42.1833333333333
"3851","exp5145","exp5_set2_shade_plate1_YUC8_line1_rep2",0.00015269887189362,"shade","YUC8","line1",2016-06-27 00:26:00,42.4333333333333
"3861","exp5146","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000152359810140723,"shade","YUC8","line1",2016-06-27 00:41:00,42.6833333333333
"3871","exp5147","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000148404083809339,"shade","YUC8","line1",2016-06-27 00:56:00,42.9333333333333
"3881","exp5148","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000154507199891185,"shade","YUC8","line1",2016-06-27 01:11:00,43.1833333333333
"3891","exp5149","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000157784788612503,"shade","YUC8","line1",2016-06-27 01:26:00,43.4333333333333
"3901","exp5150","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000154394179457285,"shade","YUC8","line1",2016-06-27 01:41:00,43.6833333333333
"3912","exp5151","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000149873354853725,"shade","YUC8","line1",2016-06-27 01:56:00,43.9333333333333
"3921","exp5152","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000152924913017216,"shade","YUC8","line1",2016-06-27 02:11:00,44.1833333333333
"3931","exp5153","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000148065021047472,"shade","YUC8","line1",2016-06-27 02:26:00,44.4333333333333
"3941","exp5154","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000158236869232553,"shade","YUC8","line1",2016-06-27 02:41:00,44.6833333333333
"3951","exp5155","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000142979070062665,"shade","YUC8","line1",2016-06-27 02:56:00,44.9333333333333
"3961","exp5156","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000154733240730565,"shade","YUC8","line1",2016-06-27 03:11:00,45.1833333333333
"3971","exp5157","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000155411363042646,"shade","YUC8","line1",2016-06-27 03:26:00,45.4333333333333
"3981","exp5158","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000137441014153694,"shade","YUC8","line1",2016-06-27 03:41:00,45.6833333333333
"3991","exp5159","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000135067555110169,"shade","YUC8","line1",2016-06-27 03:56:00,45.9333333333333
"4001","exp5160","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000137441014153694,"shade","YUC8","line1",2016-06-27 04:11:00,46.1833333333333
"4011","exp5161","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000133824313103048,"shade","YUC8","line1",2016-06-27 04:26:00,46.4333333333333
"4021","exp5162","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000127834132047866,"shade","YUC8","line1",2016-06-27 04:41:00,46.6833333333333
"4031","exp5163","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000128512267000502,"shade","YUC8","line1",2016-06-27 04:56:00,46.9333333333333
"4041","exp5164","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000132920136426407,"shade","YUC8","line1",2016-06-27 05:11:00,47.1833333333333
"4051","exp5165","exp5_set2_shade_plate1_YUC8_line1_rep2",0.000123200201340268,"shade","YUC8","line1",2016-06-27 05:26:00,47.4333333333333
"4061","exp5166","exp5_set2_shade_plate1_YUC8_line1_rep2",9.47181539920905e-05,"shade","YUC8","line1",2016-06-27 05:41:00,47.6833333333333
"4071","exp5167","exp5_set2_shade_plate1_YUC8_line1_rep2",0.0001262518159173,"shade","YUC8","line1",2016-06-27 05:56:00,47.9333333333333
"4412","exp55","exp5_set2_shade_plate1_YUC5_line1_rep2",0,"shade","YUC5","line1",2016-06-25 13:26:00,7.43333333333333
"4421","exp59","exp5_set2_shade_plate1_YUC5_line1_rep2",-8.13856879844366e-06,"shade","YUC5","line1",2016-06-25 14:26:00,8.43333333333333
"4431","exp513","exp5_set2_shade_plate1_YUC5_line1_rep2",4.53264668962561e-05,"shade","YUC5","line1",2016-06-25 15:26:00,9.43333333333333
"4441","exp517","exp5_set2_shade_plate1_YUC5_line1_rep2",5.00737950090979e-05,"shade","YUC5","line1",2016-06-25 16:26:00,10.4333333333333
"4451","exp521","exp5_set2_shade_plate1_YUC5_line1_rep2",5.3577765260826e-05,"shade","YUC5","line1",2016-06-25 17:26:00,11.4333333333333
"4461","exp525","exp5_set2_shade_plate1_YUC5_line1_rep2",5.07519834620496e-05,"shade","YUC5","line1",2016-06-25 18:26:00,12.4333333333333
"4471","exp529","exp5_set2_shade_plate1_YUC5_line1_rep2",8.96342551044427e-05,"shade","YUC5","line1",2016-06-25 19:26:00,13.4333333333333
"4481","exp533","exp5_set2_shade_plate1_YUC5_line1_rep2",6.90629512369867e-05,"shade","YUC5","line1",2016-06-25 20:26:00,14.4333333333333
"4491","exp537","exp5_set2_shade_plate1_YUC5_line1_rep2",6.17159859110927e-05,"shade","YUC5","line1",2016-06-25 21:26:00,15.4333333333333
"4501","exp541","exp5_set2_shade_plate1_YUC5_line1_rep2",9.66419949364195e-05,"shade","YUC5","line1",2016-06-25 22:26:00,16.4333333333333
"4512","exp542","exp5_set2_shade_plate1_YUC5_line1_rep2",8.48870571701354e-05,"shade","YUC5","line1",2016-06-25 22:41:00,16.6833333333333
"4521","exp543","exp5_set2_shade_plate1_YUC5_line1_rep2",5.31256405444935e-05,"shade","YUC5","line1",2016-06-25 22:56:00,16.9333333333333
"4531","exp544","exp5_set2_shade_plate1_YUC5_line1_rep2",9.53986887424207e-05,"shade","YUC5","line1",2016-06-25 23:11:00,17.1833333333333
"4541","exp545","exp5_set2_shade_plate1_YUC5_line1_rep2",8.14961919388679e-05,"shade","YUC5","line1",2016-06-25 23:26:00,17.4333333333333
"4551","exp546","exp5_set2_shade_plate1_YUC5_line1_rep2",6.80456813455521e-05,"shade","YUC5","line1",2016-06-25 23:41:00,17.6833333333333
"4561","exp547","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000104779972669888,"shade","YUC5","line1",2016-06-25 23:56:00,17.9333333333333
"4571","exp548","exp5_set2_shade_plate1_YUC5_line1_rep2",9.66419949364195e-05,"shade","YUC5","line1",2016-06-26 00:11:00,18.1833333333333
"4581","exp549","exp5_set2_shade_plate1_YUC5_line1_rep2",9.34772134222328e-05,"shade","YUC5","line1",2016-06-26 00:26:00,18.4333333333333
"4591","exp550","exp5_set2_shade_plate1_YUC5_line1_rep2",8.80518575314682e-05,"shade","YUC5","line1",2016-06-26 00:41:00,18.6833333333333
"4601","exp551","exp5_set2_shade_plate1_YUC5_line1_rep2",5.7646881323592e-05,"shade","YUC5","line1",2016-06-26 00:56:00,18.9333333333333
"46110","exp552","exp5_set2_shade_plate1_YUC5_line1_rep2",5.67426343032196e-05,"shade","YUC5","line1",2016-06-26 01:11:00,19.1833333333333
"46210","exp553","exp5_set2_shade_plate1_YUC5_line1_rep2",9.57377723551645e-05,"shade","YUC5","line1",2016-06-26 01:26:00,19.4333333333333
"46310","exp554","exp5_set2_shade_plate1_YUC5_line1_rep2",9.52856608513741e-05,"shade","YUC5","line1",2016-06-26 01:41:00,19.6833333333333
"46410","exp555","exp5_set2_shade_plate1_YUC5_line1_rep2",5.10910775695095e-05,"shade","YUC5","line1",2016-06-26 01:56:00,19.9333333333333
"46510","exp556","exp5_set2_shade_plate1_YUC5_line1_rep2",8.69215724854655e-05,"shade","YUC5","line1",2016-06-26 02:11:00,20.1833333333333
"46610","exp557","exp5_set2_shade_plate1_YUC5_line1_rep2",5.32386717360112e-05,"shade","YUC5","line1",2016-06-26 02:26:00,20.4333333333333
"46710","exp558","exp5_set2_shade_plate1_YUC5_line1_rep2",7.44883785372963e-05,"shade","YUC5","line1",2016-06-26 02:41:00,20.6833333333333
"46810","exp559","exp5_set2_shade_plate1_YUC5_line1_rep2",8.19483077627581e-05,"shade","YUC5","line1",2016-06-26 02:56:00,20.9333333333333
"46910","exp560","exp5_set2_shade_plate1_YUC5_line1_rep2",9.34772134222328e-05,"shade","YUC5","line1",2016-06-26 03:11:00,21.1833333333333
"47010","exp561","exp5_set2_shade_plate1_YUC5_line1_rep2",8.61303724271067e-05,"shade","YUC5","line1",2016-06-26 03:26:00,21.4333333333333
"47110","exp562","exp5_set2_shade_plate1_YUC5_line1_rep2",8.90691133150767e-05,"shade","YUC5","line1",2016-06-26 03:41:00,21.6833333333333
"47210","exp563","exp5_set2_shade_plate1_YUC5_line1_rep2",9.25729888585636e-05,"shade","YUC5","line1",2016-06-26 03:56:00,21.9333333333333
"47310","exp564","exp5_set2_shade_plate1_YUC5_line1_rep2",9.03124249660436e-05,"shade","YUC5","line1",2016-06-26 04:11:00,22.1833333333333
"47410","exp565","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000103423646233836,"shade","YUC5","line1",2016-06-26 04:26:00,22.4333333333333
"47510","exp566","exp5_set2_shade_plate1_YUC5_line1_rep2",9.27990450527716e-05,"shade","YUC5","line1",2016-06-26 04:41:00,22.6833333333333
"47610","exp567","exp5_set2_shade_plate1_YUC5_line1_rep2",8.53391719317642e-05,"shade","YUC5","line1",2016-06-26 04:56:00,22.9333333333333
"47710","exp568","exp5_set2_shade_plate1_YUC5_line1_rep2",9.18948200627767e-05,"shade","YUC5","line1",2016-06-26 05:11:00,23.1833333333333
"47810","exp569","exp5_set2_shade_plate1_YUC5_line1_rep2",9.94676868515398e-05,"shade","YUC5","line1",2016-06-26 05:26:00,23.4333333333333
"47910","exp570","exp5_set2_shade_plate1_YUC5_line1_rep2",9.00863683810371e-05,"shade","YUC5","line1",2016-06-26 05:41:00,23.6833333333333
"48010","exp571","exp5_set2_shade_plate1_YUC5_line1_rep2",8.43219135191475e-05,"shade","YUC5","line1",2016-06-26 05:56:00,23.9333333333333
"48110","exp574","exp5_set2_shade_plate1_YUC5_line1_rep2",7.17756674397663e-05,"shade","YUC5","line1",2016-06-26 06:41:00,24.6833333333333
"48210","exp576","exp5_set2_shade_plate1_YUC5_line1_rep2",9.83374107512702e-05,"shade","YUC5","line1",2016-06-26 07:11:00,25.1833333333333
"48310","exp578","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000107944729389686,"shade","YUC5","line1",2016-06-26 07:41:00,25.6833333333333
"48410","exp589","exp5_set2_shade_plate1_YUC5_line1_rep2",7.9122581535529e-05,"shade","YUC5","line1",2016-06-26 10:26:00,28.4333333333333
"48510","exp5106","exp5_set2_shade_plate1_YUC5_line1_rep2",4.54394986988405e-05,"shade","YUC5","line1",2016-06-26 14:41:00,32.6833333333333
"48610","exp5121","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000113483036944473,"shade","YUC5","line1",2016-06-26 18:26:00,36.4333333333333
"48710","exp5137","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000144338932706489,"shade","YUC5","line1",2016-06-26 22:26:00,40.4333333333333
"48810","exp5138","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000144225908652373,"shade","YUC5","line1",2016-06-26 22:41:00,40.6833333333333
"48910","exp5139","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000142417522567939,"shade","YUC5","line1",2016-06-26 22:56:00,40.9333333333333
"49010","exp5140","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000129419680895637,"shade","YUC5","line1",2016-06-26 23:11:00,41.1833333333333
"49110","exp5141","exp5_set2_shade_plate1_YUC5_line1_rep2",0.00013281043349167,"shade","YUC5","line1",2016-06-26 23:26:00,41.4333333333333
"49210","exp5142","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000122751177542568,"shade","YUC5","line1",2016-06-26 23:41:00,41.6833333333333
"49310","exp5143","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000134957906013256,"shade","YUC5","line1",2016-06-26 23:56:00,41.9333333333333
"49410","exp5144","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000128515478856173,"shade","YUC5","line1",2016-06-27 00:11:00,42.1833333333333
"49510","exp5145","exp5_set2_shade_plate1_YUC5_line1_rep2",0.00012908060519834,"shade","YUC5","line1",2016-06-27 00:26:00,42.4333333333333
"49610","exp5146","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000138461670108114,"shade","YUC5","line1",2016-06-27 00:41:00,42.6833333333333
"49710","exp5147","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000123542357517437,"shade","YUC5","line1",2016-06-27 00:56:00,42.9333333333333
"49810","exp5148","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000126141945809621,"shade","YUC5","line1",2016-06-27 01:11:00,43.1833333333333
"49910","exp5149","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000128176402945712,"shade","YUC5","line1",2016-06-27 01:26:00,43.4333333333333
"50010","exp5150","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000136088153425362,"shade","YUC5","line1",2016-06-27 01:41:00,43.6833333333333
"50110","exp5151","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000131454133409648,"shade","YUC5","line1",2016-06-27 01:56:00,43.9333333333333
"50210","exp5152","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000128741529419329,"shade","YUC5","line1",2016-06-27 02:11:00,44.1833333333333
"50310","exp5153","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000131906233576728,"shade","YUC5","line1",2016-06-27 02:26:00,44.4333333333333
"50410","exp5154","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000139252841467652,"shade","YUC5","line1",2016-06-27 02:41:00,44.6833333333333
"50510","exp5155","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000124220511438011,"shade","YUC5","line1",2016-06-27 02:56:00,44.9333333333333
"506","exp5156","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000129758756511222,"shade","YUC5","line1",2016-06-27 03:11:00,45.1833333333333
"50710","exp5157","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000136427227474201,"shade","YUC5","line1",2016-06-27 03:26:00,45.4333333333333
"508","exp5158","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000122412100274971,"shade","YUC5","line1",2016-06-27 03:41:00,45.6833333333333
"50910","exp5159","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000133488583053065,"shade","YUC5","line1",2016-06-27 03:56:00,45.9333333333333
"510","exp5160","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000136088153425362,"shade","YUC5","line1",2016-06-27 04:11:00,46.1833333333333
"51110","exp5161","exp5_set2_shade_plate1_YUC5_line1_rep2",0.00012998480687898,"shade","YUC5","line1",2016-06-27 04:26:00,46.4333333333333
"512","exp5162","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000139591914773973,"shade","YUC5","line1",2016-06-27 04:41:00,46.6833333333333
"51310","exp5163","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000131228083269264,"shade","YUC5","line1",2016-06-27 04:56:00,46.9333333333333
"514","exp5164","exp5_set2_shade_plate1_YUC5_line1_rep2",0.00013665327679746,"shade","YUC5","line1",2016-06-27 05:11:00,47.1833333333333
"51510","exp5165","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000128854554688473,"shade","YUC5","line1",2016-06-27 05:26:00,47.4333333333333
"516","exp5166","exp5_set2_shade_plate1_YUC5_line1_rep2",0.00010624932486536,"shade","YUC5","line1",2016-06-27 05:41:00,47.6833333333333
"51710","exp5167","exp5_set2_shade_plate1_YUC5_line1_rep2",0.000135183955567442,"shade","YUC5","line1",2016-06-27 05:56:00,47.9333333333333
"55110","exp55","exp5_set2_shade_plate2_YUC9_line2_rep1",0,"shade","YUC9","line2",2016-06-25 13:26:00,7.43333333333333
"55210","exp59","exp5_set2_shade_plate2_YUC9_line2_rep1",0.000143482013907459,"shade","YUC9","line2",2016-06-25 14:26:00,8.43333333333333
"55310","exp513","exp5_set2_shade_plate2_YUC9_line2_rep1",0.000369296059822943,"shade","YUC9","line2",2016-06-25 15:26:00,9.43333333333333
"55410","exp517","exp5_set2_shade_plate2_YUC9_line2_rep1",0.000392790438738189,"shade","YUC9","line2",2016-06-25 16:26:00,10.4333333333333
"55510","exp521","exp5_set2_shade_plate2_YUC9_line2_rep1",0.000355289613434451,"shade","YUC9","line2",2016-06-25 17:26:00,11.4333333333333
"55610","exp525","exp5_set2_shade_plate2_YUC9_line2_rep1",0.000356080303543393,"shade","YUC9","line2",2016-06-25 18:26:00,12.4333333333333
"55710","exp529","exp5_set2_shade_plate2_YUC9_line2_rep1",0.000319256275641777,"shade","YUC9","line2",2016-06-25 19:26:00,13.4333333333333
"55810","exp533","exp5_set2_shade_plate2_YUC9_line2_rep1",0.000259725874517613,"shade","YUC9","line2",2016-06-25 20:26:00,14.4333333333333
"55910","exp537","exp5_set2_shade_plate2_YUC9_line2_rep1",0.000206293270849756,"shade","YUC9","line2",2016-06-25 21:26:00,15.4333333333333
"56010","exp541","exp5_set2_shade_plate2_YUC9_line2_rep1",0.000223125319340767,"shade","YUC9","line2",2016-06-25 22:26:00,16.4333333333333
"56110","exp542","exp5_set2_shade_plate2_YUC9_line2_rep1",0.000214426902694242,"shade","YUC9","line2",2016-06-25 22:41:00,16.6833333333333
"56210","exp543","exp5_set2_shade_plate2_YUC9_line2_rep1",0.000161557476008767,"shade","YUC9","line2",2016-06-25 22:56:00,16.9333333333333
"56310","exp544","exp5_set2_shade_plate2_YUC9_line2_rep1",0.000159862911054631,"shade","YUC9","line2",2016-06-25 23:11:00,17.1833333333333
"56410","exp545","exp5_set2_shade_plate2_YUC9_line2_rep1",0.000131958788614384,"shade","YUC9","line2",2016-06-25 23:26:00,17.4333333333333
"56510","exp546","exp5_set2_shade_plate2_YUC9_line2_rep1",9.51290396109528e-05,"shade","YUC9","line2",2016-06-25 23:41:00,17.6833333333333
"56610","exp547","exp5_set2_shade_plate2_YUC9_line2_rep1",0.000137494467153942,"shade","YUC9","line2",2016-06-25 23:56:00,17.9333333333333
"56710","exp548","exp5_set2_shade_plate2_YUC9_line2_rep1",0.000117724089118809,"shade","YUC9","line2",2016-06-26 00:11:00,18.1833333333333
"56810","exp549","exp5_set2_shade_plate2_YUC9_line2_rep1",0.000107895286070914,"shade","YUC9","line2",2016-06-26 00:26:00,18.4333333333333
"56910","exp550","exp5_set2_shade_plate2_YUC9_line2_rep1",0.000101794616014672,"shade","YUC9","line2",2016-06-26 00:41:00,18.6833333333333
"57010","exp551","exp5_set2_shade_plate2_YUC9_line2_rep1",7.26466141145465e-05,"shade","YUC9","line2",2016-06-26 00:56:00,18.9333333333333
"57110","exp552","exp5_set2_shade_plate2_YUC9_line2_rep1",6.95962077834622e-05,"shade","YUC9","line2",2016-06-26 01:11:00,19.1833333333333
"57210","exp553","exp5_set2_shade_plate2_YUC9_line2_rep1",9.7953440150178e-05,"shade","YUC9","line2",2016-06-26 01:26:00,19.4333333333333
"57310","exp554","exp5_set2_shade_plate2_YUC9_line2_rep1",0.000119079780837694,"shade","YUC9","line2",2016-06-26 01:41:00,19.6833333333333
"57410","exp555","exp5_set2_shade_plate2_YUC9_line2_rep1",7.70527452083059e-05,"shade","YUC9","line2",2016-06-26 01:56:00,19.9333333333333
"57510","exp556","exp5_set2_shade_plate2_YUC9_line2_rep1",0.000103602224648114,"shade","YUC9","line2",2016-06-26 02:11:00,20.1833333333333
"57610","exp557","exp5_set2_shade_plate2_YUC9_line2_rep1",8.02161130799561e-05,"shade","YUC9","line2",2016-06-26 02:26:00,20.4333333333333
"57710","exp558","exp5_set2_shade_plate2_YUC9_line2_rep1",0.000101116762195375,"shade","YUC9","line2",2016-06-26 02:41:00,20.6833333333333
"57810","exp559","exp5_set2_shade_plate2_YUC9_line2_rep1",0.00011049371178018,"shade","YUC9","line2",2016-06-26 02:56:00,20.9333333333333
"57910","exp560","exp5_set2_shade_plate2_YUC9_line2_rep1",0.000101229737854425,"shade","YUC9","line2",2016-06-26 03:11:00,21.1833333333333
"58010","exp561","exp5_set2_shade_plate2_YUC9_line2_rep1",9.96480778212572e-05,"shade","YUC9","line2",2016-06-26 03:26:00,21.4333333333333
"58110","exp562","exp5_set2_shade_plate2_YUC9_line2_rep1",8.83504557513959e-05,"shade","YUC9","line2",2016-06-26 03:41:00,21.6833333333333
"58210","exp563","exp5_set2_shade_plate2_YUC9_line2_rep1",9.99870051181517e-05,"shade","YUC9","line2",2016-06-26 03:56:00,21.9333333333333
"58310","exp564","exp5_set2_shade_plate2_YUC9_line2_rep1",9.36603491439314e-05,"shade","YUC9","line2",2016-06-26 04:11:00,22.1833333333333
"58410","exp565","exp5_set2_shade_plate2_YUC9_line2_rep1",9.286951519627e-05,"shade","YUC9","line2",2016-06-26 04:26:00,22.4333333333333
"58510","exp566","exp5_set2_shade_plate2_YUC9_line2_rep1",8.43962671233101e-05,"shade","YUC9","line2",2016-06-26 04:41:00,22.6833333333333
"58610","exp567","exp5_set2_shade_plate2_YUC9_line2_rep1",6.28175039558698e-05,"shade","YUC9","line2",2016-06-26 04:56:00,22.9333333333333
