"","setfiles","variable","value","treatment","promoter","line","date.time","ZT"
"2850","exp4225","exp4_set2_sun_plate1_YUC9_line1_rep1",0.000261381904198998,"sun","YUC9","line1",2016-06-19 23:56:00,41.9333333333333
"2851","exp4226","exp4_set2_sun_plate1_YUC9_line1_rep1",0.000249242022963614,"sun","YUC9","line1",2016-06-20 00:11:00,42.1833333333333
"2852","exp4227","exp4_set2_sun_plate1_YUC9_line1_rep1",0.000246690875510325,"sun","YUC9","line1",2016-06-20 00:26:00,42.4333333333333
"2853","exp4228","exp4_set2_sun_plate1_YUC9_line1_rep1",0.000230680122989213,"sun","YUC9","line1",2016-06-20 00:41:00,42.6833333333333
"2854","exp4229","exp4_set2_sun_plate1_YUC9_line1_rep1",0.000171649934273432,"sun","YUC9","line1",2016-06-20 00:56:00,42.9333333333333
"2855","exp4230","exp4_set2_sun_plate1_YUC9_line1_rep1",0.000187925264722111,"sun","YUC9","line1",2016-06-20 01:11:00,43.1833333333333
"2856","exp4231","exp4_set2_sun_plate1_YUC9_line1_rep1",0.000184934136679971,"sun","YUC9","line1",2016-06-20 01:26:00,43.4333333333333
"2857","exp4232","exp4_set2_sun_plate1_YUC9_line1_rep1",0.000176488565205801,"sun","YUC9","line1",2016-06-20 01:41:00,43.6833333333333
"2858","exp4233","exp4_set2_sun_plate1_YUC9_line1_rep1",0.000172881587321427,"sun","YUC9","line1",2016-06-20 01:56:00,43.9333333333333
"2859","exp4234","exp4_set2_sun_plate1_YUC9_line1_rep1",0.000168658772487618,"sun","YUC9","line1",2016-06-20 02:11:00,44.1833333333333
"2860","exp4235","exp4_set2_sun_plate1_YUC9_line1_rep1",0.000183262621252567,"sun","YUC9","line1",2016-06-20 02:26:00,44.4333333333333
"2861","exp4236","exp4_set2_sun_plate1_YUC9_line1_rep1",0.000164523920982873,"sun","YUC9","line1",2016-06-20 02:41:00,44.6833333333333
"2862","exp4237","exp4_set2_sun_plate1_YUC9_line1_rep1",0.000170154354155017,"sun","YUC9","line1",2016-06-20 02:56:00,44.9333333333333
"2863","exp4238","exp4_set2_sun_plate1_YUC9_line1_rep1",0.00016021310573322,"sun","YUC9","line1",2016-06-20 03:11:00,45.1833333333333
"2864","exp4239","exp4_set2_sun_plate1_YUC9_line1_rep1",0.000176224640302536,"sun","YUC9","line1",2016-06-20 03:26:00,45.4333333333333
"2865","exp4240","exp4_set2_sun_plate1_YUC9_line1_rep1",0.000178775912363704,"sun","YUC9","line1",2016-06-20 03:41:00,45.6833333333333
"2866","exp4241","exp4_set2_sun_plate1_YUC9_line1_rep1",0.000173849313981123,"sun","YUC9","line1",2016-06-20 03:56:00,45.9333333333333
"2867","exp4242","exp4_set2_sun_plate1_YUC9_line1_rep1",0.000164875823699617,"sun","YUC9","line1",2016-06-20 04:11:00,46.1833333333333
"2868","exp4243","exp4_set2_sun_plate1_YUC9_line1_rep1",0.000174992990103817,"sun","YUC9","line1",2016-06-20 04:26:00,46.4333333333333
"2869","exp4244","exp4_set2_sun_plate1_YUC9_line1_rep1",0.000169098649607236,"sun","YUC9","line1",2016-06-20 04:41:00,46.6833333333333
"2870","exp4245","exp4_set2_sun_plate1_YUC9_line1_rep1",0.000174025264211508,"sun","YUC9","line1",2016-06-20 04:56:00,46.9333333333333
"2871","exp4246","exp4_set2_sun_plate1_YUC9_line1_rep1",0.000178599962708859,"sun","YUC9","line1",2016-06-20 05:11:00,47.1833333333333
"2872","exp4247","exp4_set2_sun_plate1_YUC9_line1_rep1",0.000189508800588101,"sun","YUC9","line1",2016-06-20 05:26:00,47.4333333333333
"2873","exp4248","exp4_set2_sun_plate1_YUC9_line1_rep1",0.000207983257244138,"sun","YUC9","line1",2016-06-20 05:41:00,47.6833333333333
"2874","exp4249","exp4_set2_sun_plate1_YUC9_line1_rep1",0.000203848518445682,"sun","YUC9","line1",2016-06-20 05:56:00,47.9333333333333
"2875","exp4251","exp4_set2_sun_plate1_YUC9_line1_rep1",0.000219331734751194,"sun","YUC9","line1",2016-06-20 06:26:00,48.4333333333333
"2876","exp4253","exp4_set2_sun_plate1_YUC9_line1_rep1",0.000337737655872417,"sun","YUC9","line1",2016-06-20 06:56:00,48.9333333333333
"2877","exp4255","exp4_set2_sun_plate1_YUC9_line1_rep1",0.000415584693836735,"sun","YUC9","line1",2016-06-20 07:26:00,49.4333333333333
"2878","exp4267","exp4_set2_sun_plate1_YUC9_line1_rep1",0.000381279737158735,"sun","YUC9","line1",2016-06-20 10:26:00,52.4333333333333
"2879","exp4283","exp4_set2_sun_plate1_YUC9_line1_rep1",0.00025091346195083,"sun","YUC9","line1",2016-06-20 14:26:00,56.4333333333333
"2880","exp50","exp5_set1_shade_plate1_YUC9_line1_rep1",0,"shade","YUC9","line1",2016-06-25 12:11:00,6.18333333333333
"2881","exp54","exp5_set1_shade_plate1_YUC9_line1_rep1",-5.1914855241364e-06,"shade","YUC9","line1",2016-06-25 13:11:00,7.18333333333333
"2882","exp58","exp5_set1_shade_plate1_YUC9_line1_rep1",5.50813907089776e-05,"shade","YUC9","line1",2016-06-25 14:11:00,8.18333333333333
"2883","exp512","exp5_set1_shade_plate1_YUC9_line1_rep1",8.92202385784913e-05,"shade","YUC9","line1",2016-06-25 15:11:00,9.18333333333333
"2884","exp516","exp5_set1_shade_plate1_YUC9_line1_rep1",0.000175619589462883,"shade","YUC9","line1",2016-06-25 16:11:00,10.1833333333333
"2885","exp520","exp5_set1_shade_plate1_YUC9_line1_rep1",0.00012239045872775,"shade","YUC9","line1",2016-06-25 17:11:00,11.1833333333333
"2886","exp524","exp5_set1_shade_plate1_YUC9_line1_rep1",0.000129605100593011,"shade","YUC9","line1",2016-06-25 18:11:00,12.1833333333333
"2887","exp528","exp5_set1_shade_plate1_YUC9_line1_rep1",0.000150456972420443,"shade","YUC9","line1",2016-06-25 19:11:00,13.1833333333333
"2888","exp532","exp5_set1_shade_plate1_YUC9_line1_rep1",0.000200869746517895,"shade","YUC9","line1",2016-06-25 20:11:00,14.1833333333333
"2889","exp536","exp5_set1_shade_plate1_YUC9_line1_rep1",0.00019708665008622,"shade","YUC9","line1",2016-06-25 21:11:00,15.1833333333333
"2890","exp540","exp5_set1_shade_plate1_YUC9_line1_rep1",0.000223744071739418,"shade","YUC9","line1",2016-06-25 22:11:00,16.1833333333333
"2891","exp573","exp5_set1_shade_plate1_YUC9_line1_rep1",0.000207204211353229,"shade","YUC9","line1",2016-06-26 06:26:00,24.4333333333333
"2892","exp575","exp5_set1_shade_plate1_YUC9_line1_rep1",0.000199726020735369,"shade","YUC9","line1",2016-06-26 06:56:00,24.9333333333333
"2893","exp577","exp5_set1_shade_plate1_YUC9_line1_rep1",0.00028655862245941,"shade","YUC9","line1",2016-06-26 07:26:00,25.4333333333333
"2894","exp588","exp5_set1_shade_plate1_YUC9_line1_rep1",0.000247321842770987,"shade","YUC9","line1",2016-06-26 10:11:00,28.1833333333333
"2895","exp5105","exp5_set1_shade_plate1_YUC9_line1_rep1",0.000160310916690776,"shade","YUC9","line1",2016-06-26 14:26:00,32.4333333333333
"2896","exp5120","exp5_set1_shade_plate1_YUC9_line1_rep1",0.000233333584805706,"shade","YUC9","line1",2016-06-26 18:11:00,36.1833333333333
"2897","exp5136","exp5_set1_shade_plate1_YUC9_line1_rep1",0.000282247907360755,"shade","YUC9","line1",2016-06-26 22:11:00,40.1833333333333
"2898","exp50","exp5_set1_shade_plate1_YUC9_line1_rep2",0,"shade","YUC9","line1",2016-06-25 12:11:00,6.18333333333333
"2899","exp54","exp5_set1_shade_plate1_YUC9_line1_rep2",-6.50913252897567e-06,"shade","YUC9","line1",2016-06-25 13:11:00,7.18333333333333
"2900","exp58","exp5_set1_shade_plate1_YUC9_line1_rep2",7.62602164705584e-05,"shade","YUC9","line1",2016-06-25 14:11:00,8.18333333333333
"2901","exp512","exp5_set1_shade_plate1_YUC9_line1_rep2",8.87499715638285e-05,"shade","YUC9","line1",2016-06-25 15:11:00,9.18333333333333
"2902","exp516","exp5_set1_shade_plate1_YUC9_line1_rep2",0.000205726231701675,"shade","YUC9","line1",2016-06-25 16:11:00,10.1833333333333
"2903","exp520","exp5_set1_shade_plate1_YUC9_line1_rep2",0.000189719514132491,"shade","YUC9","line1",2016-06-25 17:11:00,11.1833333333333
"2904","exp524","exp5_set1_shade_plate1_YUC9_line1_rep2",0.000197283150061622,"shade","YUC9","line1",2016-06-25 18:11:00,12.1833333333333
"2905","exp528","exp5_set1_shade_plate1_YUC9_line1_rep2",0.000219885872283498,"shade","YUC9","line1",2016-06-25 19:11:00,13.1833333333333
"2906","exp532","exp5_set1_shade_plate1_YUC9_line1_rep2",0.000249787762225395,"shade","YUC9","line1",2016-06-25 20:11:00,14.1833333333333
"2907","exp536","exp5_set1_shade_plate1_YUC9_line1_rep2",0.000239410117703898,"shade","YUC9","line1",2016-06-25 21:11:00,15.1833333333333
"2908","exp540","exp5_set1_shade_plate1_YUC9_line1_rep2",0.000236771721599638,"shade","YUC9","line1",2016-06-25 22:11:00,16.1833333333333
"2909","exp573","exp5_set1_shade_plate1_YUC9_line1_rep2",0.000108363946186074,"shade","YUC9","line1",2016-06-26 06:26:00,24.4333333333333
"2910","exp575","exp5_set1_shade_plate1_YUC9_line1_rep2",3.96698890234859e-05,"shade","YUC9","line1",2016-06-26 06:56:00,24.9333333333333
"2911","exp577","exp5_set1_shade_plate1_YUC9_line1_rep2",0.000254360937812947,"shade","YUC9","line1",2016-06-26 07:26:00,25.4333333333333
"2912","exp588","exp5_set1_shade_plate1_YUC9_line1_rep2",8.73426806187183e-05,"shade","YUC9","line1",2016-06-26 10:11:00,28.1833333333333
"2913","exp5105","exp5_set1_shade_plate1_YUC9_line1_rep2",-5.01386708542384e-05,"shade","YUC9","line1",2016-06-26 14:26:00,32.4333333333333
"2914","exp5120","exp5_set1_shade_plate1_YUC9_line1_rep2",2.89388958485404e-05,"shade","YUC9","line1",2016-06-26 18:11:00,36.1833333333333
"2915","exp5136","exp5_set1_shade_plate1_YUC9_line1_rep2",0.000129208999119612,"shade","YUC9","line1",2016-06-26 22:11:00,40.1833333333333
"2916","exp50","exp5_set1_shade_plate1_YUC8_line1_rep1",0,"shade","YUC8","line1",2016-06-25 12:11:00,6.18333333333333
"2917","exp54","exp5_set1_shade_plate1_YUC8_line1_rep1",1.3816599487626e-05,"shade","YUC8","line1",2016-06-25 13:11:00,7.18333333333333
"2918","exp58","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000105161233740603,"shade","YUC8","line1",2016-06-25 14:11:00,8.18333333333333
"2919","exp512","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000202131578120657,"shade","YUC8","line1",2016-06-25 15:11:00,9.18333333333333
"2920","exp516","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000343263699431162,"shade","YUC8","line1",2016-06-25 16:11:00,10.1833333333333
"2921","exp520","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000346958993432622,"shade","YUC8","line1",2016-06-25 17:11:00,11.1833333333333
"2922","exp524","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000372561841913921,"shade","YUC8","line1",2016-06-25 18:11:00,12.1833333333333
"2923","exp528","exp5_set1_shade_plate1_YUC8_line1_rep1",0.00038945419418468,"shade","YUC8","line1",2016-06-25 19:11:00,13.1833333333333
"2924","exp532","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000426493503457692,"shade","YUC8","line1",2016-06-25 20:11:00,14.1833333333333
"2925","exp536","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000377136873517259,"shade","YUC8","line1",2016-06-25 21:11:00,15.1833333333333
"2926","exp540","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000414264477996085,"shade","YUC8","line1",2016-06-25 22:11:00,16.1833333333333
"2927","exp573","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000260733000420288,"shade","YUC8","line1",2016-06-26 06:26:00,24.4333333333333
"2928","exp575","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000313788991761044,"shade","YUC8","line1",2016-06-26 06:56:00,24.9333333333333
"2929","exp577","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000389102272194464,"shade","YUC8","line1",2016-06-26 07:26:00,25.4333333333333
"2930","exp588","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000217178116379557,"shade","YUC8","line1",2016-06-26 10:11:00,28.1833333333333
"2931","exp5105","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000294168180865029,"shade","YUC8","line1",2016-06-26 14:26:00,32.4333333333333
"2932","exp5120","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000458693175414027,"shade","YUC8","line1",2016-06-26 18:11:00,36.1833333333333
"2933","exp5136","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000463443885848847,"shade","YUC8","line1",2016-06-26 22:11:00,40.1833333333333
"2934","exp50","exp5_set1_shade_plate1_YUC8_line1_rep1",0,"shade","YUC8","line1",2016-06-25 12:11:00,6.18333333333333
"2935","exp54","exp5_set1_shade_plate1_YUC8_line1_rep1",1.3816599487626e-05,"shade","YUC8","line1",2016-06-25 13:11:00,7.18333333333333
"2936","exp58","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000105161233740603,"shade","YUC8","line1",2016-06-25 14:11:00,8.18333333333333
"2937","exp512","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000202131578120657,"shade","YUC8","line1",2016-06-25 15:11:00,9.18333333333333
"2938","exp516","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000343263699431162,"shade","YUC8","line1",2016-06-25 16:11:00,10.1833333333333
"2939","exp520","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000346958993432622,"shade","YUC8","line1",2016-06-25 17:11:00,11.1833333333333
"2940","exp524","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000372561841913921,"shade","YUC8","line1",2016-06-25 18:11:00,12.1833333333333
"2941","exp528","exp5_set1_shade_plate1_YUC8_line1_rep1",0.00038945419418468,"shade","YUC8","line1",2016-06-25 19:11:00,13.1833333333333
"2942","exp532","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000426493503457692,"shade","YUC8","line1",2016-06-25 20:11:00,14.1833333333333
"2943","exp536","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000377136873517259,"shade","YUC8","line1",2016-06-25 21:11:00,15.1833333333333
"2944","exp540","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000414264477996085,"shade","YUC8","line1",2016-06-25 22:11:00,16.1833333333333
"2945","exp573","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000260733000420288,"shade","YUC8","line1",2016-06-26 06:26:00,24.4333333333333
"2946","exp575","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000313788991761044,"shade","YUC8","line1",2016-06-26 06:56:00,24.9333333333333
"2947","exp577","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000389102272194464,"shade","YUC8","line1",2016-06-26 07:26:00,25.4333333333333
"2948","exp588","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000217178116379557,"shade","YUC8","line1",2016-06-26 10:11:00,28.1833333333333
"2949","exp5105","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000294168180865029,"shade","YUC8","line1",2016-06-26 14:26:00,32.4333333333333
"2950","exp5120","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000458693175414027,"shade","YUC8","line1",2016-06-26 18:11:00,36.1833333333333
"2951","exp5136","exp5_set1_shade_plate1_YUC8_line1_rep1",0.000463443885848847,"shade","YUC8","line1",2016-06-26 22:11:00,40.1833333333333
"2952","exp50","exp5_set1_shade_plate1_YUC5_line1_rep1",0,"shade","YUC5","line1",2016-06-25 12:11:00,6.18333333333333
"2953","exp54","exp5_set1_shade_plate1_YUC5_line1_rep1",6.66004828744349e-05,"shade","YUC5","line1",2016-06-25 13:11:00,7.18333333333333
"2954","exp58","exp5_set1_shade_plate1_YUC5_line1_rep1",8.49876571642483e-05,"shade","YUC5","line1",2016-06-25 14:11:00,8.18333333333333
"2955","exp512","exp5_set1_shade_plate1_YUC5_line1_rep1",0.000280721757093261,"shade","YUC5","line1",2016-06-25 15:11:00,9.18333333333333
"2956","exp516","exp5_set1_shade_plate1_YUC5_line1_rep1",0.000263216732371063,"shade","YUC5","line1",2016-06-25 16:11:00,10.1833333333333
"2957","exp520","exp5_set1_shade_plate1_YUC5_line1_rep1",0.00030086546742325,"shade","YUC5","line1",2016-06-25 17:11:00,11.1833333333333
"2958","exp524","exp5_set1_shade_plate1_YUC5_line1_rep1",0.000301745099019257,"shade","YUC5","line1",2016-06-25 18:11:00,12.1833333333333
"2959","exp528","exp5_set1_shade_plate1_YUC5_line1_rep1",0.000350124010914499,"shade","YUC5","line1",2016-06-25 19:11:00,13.1833333333333
"2960","exp532","exp5_set1_shade_plate1_YUC5_line1_rep1",0.000418819278444005,"shade","YUC5","line1",2016-06-25 20:11:00,14.1833333333333
"2961","exp536","exp5_set1_shade_plate1_YUC5_line1_rep1",0.000375368362618644,"shade","YUC5","line1",2016-06-25 21:11:00,15.1833333333333
"2962","exp540","exp5_set1_shade_plate1_YUC5_line1_rep1",0.000406769256812822,"shade","YUC5","line1",2016-06-25 22:11:00,16.1833333333333
"2963","exp573","exp5_set1_shade_plate1_YUC5_line1_rep1",0.00038293278617374,"shade","YUC5","line1",2016-06-26 06:26:00,24.4333333333333
"2964","exp575","exp5_set1_shade_plate1_YUC5_line1_rep1",0.000719333612376971,"shade","YUC5","line1",2016-06-26 06:56:00,24.9333333333333
"2965","exp577","exp5_set1_shade_plate1_YUC5_line1_rep1",0.000656632687189074,"shade","YUC5","line1",2016-06-26 07:26:00,25.4333333333333
"2966","exp588","exp5_set1_shade_plate1_YUC5_line1_rep1",0.000340360397544259,"shade","YUC5","line1",2016-06-26 10:11:00,28.1833333333333
"2967","exp5105","exp5_set1_shade_plate1_YUC5_line1_rep1",0.000250989478558949,"shade","YUC5","line1",2016-06-26 14:26:00,32.4333333333333
"2968","exp5120","exp5_set1_shade_plate1_YUC5_line1_rep1",0.000459454375842938,"shade","YUC5","line1",2016-06-26 18:11:00,36.1833333333333
"2969","exp5136","exp5_set1_shade_plate1_YUC5_line1_rep1",0.000465523155796177,"shade","YUC5","line1",2016-06-26 22:11:00,40.1833333333333
"2970","exp50","exp5_set1_shade_plate2_YUC9_line3_rep1",0,"shade","YUC9","line3",2016-06-25 12:11:00,6.18333333333333
"2971","exp54","exp5_set1_shade_plate2_YUC9_line3_rep1",5.54220299520125e-06,"shade","YUC9","line3",2016-06-25 13:11:00,7.18333333333333
"2972","exp58","exp5_set1_shade_plate2_YUC9_line3_rep1",4.39851520397383e-05,"shade","YUC9","line3",2016-06-25 14:11:00,8.18333333333333
"2973","exp512","exp5_set1_shade_plate2_YUC9_line3_rep1",0.000169159555994725,"shade","YUC9","line3",2016-06-25 15:11:00,9.18333333333333
"2974","exp516","exp5_set1_shade_plate2_YUC9_line3_rep1",0.00011884479739166,"shade","YUC9","line3",2016-06-25 16:11:00,10.1833333333333
"2975","exp520","exp5_set1_shade_plate2_YUC9_line3_rep1",7.85565403020883e-05,"shade","YUC9","line3",2016-06-25 17:11:00,11.1833333333333
"2976","exp524","exp5_set1_shade_plate2_YUC9_line3_rep1",0.000117261437345917,"shade","YUC9","line3",2016-06-25 18:11:00,12.1833333333333
"2977","exp528","exp5_set1_shade_plate2_YUC9_line3_rep1",0.000135206082752859,"shade","YUC9","line3",2016-06-25 19:11:00,13.1833333333333
"2978","exp532","exp5_set1_shade_plate2_YUC9_line3_rep1",0.00019106176111805,"shade","YUC9","line3",2016-06-25 20:11:00,14.1833333333333
"2979","exp536","exp5_set1_shade_plate2_YUC9_line3_rep1",0.000189126639920545,"shade","YUC9","line3",2016-06-25 21:11:00,15.1833333333333
"2980","exp540","exp5_set1_shade_plate2_YUC9_line3_rep1",0.000231962579228195,"shade","YUC9","line3",2016-06-25 22:11:00,16.1833333333333
"2981","exp573","exp5_set1_shade_plate2_YUC9_line3_rep1",0.000145145912824773,"shade","YUC9","line3",2016-06-26 06:26:00,24.4333333333333
"2982","exp575","exp5_set1_shade_plate2_YUC9_line3_rep1",0.00029203630221275,"shade","YUC9","line3",2016-06-26 06:56:00,24.9333333333333
"2983","exp577","exp5_set1_shade_plate2_YUC9_line3_rep1",0.000295554451497537,"shade","YUC9","line3",2016-06-26 07:26:00,25.4333333333333
"2984","exp588","exp5_set1_shade_plate2_YUC9_line3_rep1",0.000139780172354165,"shade","YUC9","line3",2016-06-26 10:11:00,28.1833333333333
"2985","exp5105","exp5_set1_shade_plate2_YUC9_line3_rep1",0.000110312225494624,"shade","YUC9","line3",2016-06-26 14:26:00,32.4333333333333
"2986","exp5120","exp5_set1_shade_plate2_YUC9_line3_rep1",0.000161858747063093,"shade","YUC9","line3",2016-06-26 18:11:00,36.1833333333333
"2987","exp5136","exp5_set1_shade_plate2_YUC9_line3_rep1",0.000283504754570174,"shade","YUC9","line3",2016-06-26 22:11:00,40.1833333333333
"2988","exp50","exp5_set1_shade_plate2_YUC9_line3_rep2",0,"shade","YUC9","line3",2016-06-25 12:11:00,6.18333333333333
"2989","exp54","exp5_set1_shade_plate2_YUC9_line3_rep2",-9.94374302720757e-06,"shade","YUC9","line3",2016-06-25 13:11:00,7.18333333333333
"2990","exp58","exp5_set1_shade_plate2_YUC9_line3_rep2",3.5374530209964e-05,"shade","YUC9","line3",2016-06-25 14:11:00,8.18333333333333
"2991","exp512","exp5_set1_shade_plate2_YUC9_line3_rep2",8.98425710254003e-05,"shade","YUC9","line3",2016-06-25 15:11:00,9.18333333333333
"2992","exp516","exp5_set1_shade_plate2_YUC9_line3_rep2",7.94594844037988e-05,"shade","YUC9","line3",2016-06-25 16:11:00,10.1833333333333
"2993","exp520","exp5_set1_shade_plate2_YUC9_line3_rep2",8.09574016713555e-06,"shade","YUC9","line3",2016-06-25 17:11:00,11.1833333333333
"2994","exp524","exp5_set1_shade_plate2_YUC9_line3_rep2",5.36783279514452e-06,"shade","YUC9","line3",2016-06-25 18:11:00,12.1833333333333
"2995","exp528","exp5_set1_shade_plate2_YUC9_line3_rep2",2.68389642563704e-05,"shade","YUC9","line3",2016-06-25 19:11:00,13.1833333333333
"2996","exp532","exp5_set1_shade_plate2_YUC9_line3_rep2",6.05409564933268e-05,"shade","YUC9","line3",2016-06-25 20:11:00,14.1833333333333
"2997","exp536","exp5_set1_shade_plate2_YUC9_line3_rep2",4.92777150853385e-05,"shade","YUC9","line3",2016-06-25 21:11:00,15.1833333333333
"2998","exp540","exp5_set1_shade_plate2_YUC9_line3_rep2",8.35071372300433e-05,"shade","YUC9","line3",2016-06-25 22:11:00,16.1833333333333
"2999","exp573","exp5_set1_shade_plate2_YUC9_line3_rep2",0.00013515770990935,"shade","YUC9","line3",2016-06-26 06:26:00,24.4333333333333
"3000","exp575","exp5_set1_shade_plate2_YUC9_line3_rep2",0.000162786047585683,"shade","YUC9","line3",2016-06-26 06:56:00,24.9333333333333
"3001","exp577","exp5_set1_shade_plate2_YUC9_line3_rep2",0.000171496783199387,"shade","YUC9","line3",2016-06-26 07:26:00,25.4333333333333
"3002","exp588","exp5_set1_shade_plate2_YUC9_line3_rep2",0.00019956435129842,"shade","YUC9","line3",2016-06-26 10:11:00,28.1833333333333
"3003","exp5105","exp5_set1_shade_plate2_YUC9_line3_rep2",0.000132166074720885,"shade","YUC9","line3",2016-06-26 14:26:00,32.4333333333333
"3004","exp5120","exp5_set1_shade_plate2_YUC9_line3_rep2",0.00015812270286375,"shade","YUC9","line3",2016-06-26 18:11:00,36.1833333333333
"3005","exp5136","exp5_set1_shade_plate2_YUC9_line3_rep2",0.000168329249060406,"shade","YUC9","line3",2016-06-26 22:11:00,40.1833333333333
"3006","exp50","exp5_set1_shade_plate2_YUC5_line3_rep1",0,"shade","YUC5","line3",2016-06-25 12:11:00,6.18333333333333
"3007","exp54","exp5_set1_shade_plate2_YUC5_line3_rep1",2.28804254476245e-06,"shade","YUC5","line3",2016-06-25 13:11:00,7.18333333333333
"3008","exp58","exp5_set1_shade_plate2_YUC5_line3_rep1",1.3464198197255e-05,"shade","YUC5","line3",2016-06-25 14:11:00,8.18333333333333
"3009","exp512","exp5_set1_shade_plate2_YUC5_line3_rep1",4.38241839901821e-05,"shade","YUC5","line3",2016-06-25 15:11:00,9.18333333333333
"3010","exp516","exp5_set1_shade_plate2_YUC5_line3_rep1",5.14800795414772e-05,"shade","YUC5","line3",2016-06-25 16:11:00,10.1833333333333
"3011","exp520","exp5_set1_shade_plate2_YUC5_line3_rep1",8.80017019255774e-08,"shade","YUC5","line3",2016-06-25 17:11:00,11.1833333333333
"3012","exp524","exp5_set1_shade_plate2_YUC5_line3_rep1",-7.30416009275814e-06,"shade","YUC5","line3",2016-06-25 18:11:00,12.1833333333333
"3013","exp528","exp5_set1_shade_plate2_YUC5_line3_rep1",1.48722116648514e-05,"shade","YUC5","line3",2016-06-25 19:11:00,13.1833333333333
"3014","exp532","exp5_set1_shade_plate2_YUC5_line3_rep1",7.61194675895638e-05,"shade","YUC5","line3",2016-06-25 20:11:00,14.1833333333333
"3015","exp536","exp5_set1_shade_plate2_YUC5_line3_rep1",5.28880559080847e-05,"shade","YUC5","line3",2016-06-25 21:11:00,15.1833333333333
"3016","exp540","exp5_set1_shade_plate2_YUC5_line3_rep1",9.31028007897794e-05,"shade","YUC5","line3",2016-06-25 22:11:00,16.1833333333333
"3017","exp573","exp5_set1_shade_plate2_YUC5_line3_rep1",0.00015065105473866,"shade","YUC5","line3",2016-06-26 06:26:00,24.4333333333333
"3018","exp575","exp5_set1_shade_plate2_YUC5_line3_rep1",0.000204501470172147,"shade","YUC5","line3",2016-06-26 06:56:00,24.9333333333333
"3019","exp577","exp5_set1_shade_plate2_YUC5_line3_rep1",0.000153994766513676,"shade","YUC5","line3",2016-06-26 07:26:00,25.4333333333333
"3020","exp588","exp5_set1_shade_plate2_YUC5_line3_rep1",0.000122229191756418,"shade","YUC5","line3",2016-06-26 10:11:00,28.1833333333333
"3021","exp5105","exp5_set1_shade_plate2_YUC5_line3_rep1",7.11036262792675e-05,"shade","YUC5","line3",2016-06-26 14:26:00,32.4333333333333
"3022","exp5120","exp5_set1_shade_plate2_YUC5_line3_rep1",0.000107006106084384,"shade","YUC5","line3",2016-06-26 18:11:00,36.1833333333333
"3023","exp5136","exp5_set1_shade_plate2_YUC5_line3_rep1",0.000149507151565587,"shade","YUC5","line3",2016-06-26 22:11:00,40.1833333333333
"3024","exp50","exp5_set1_sun_plate1_YUC9_line1_rep1",0,"sun","YUC9","line1",2016-06-25 12:11:00,6.18333333333333
"3025","exp54","exp5_set1_sun_plate1_YUC9_line1_rep1",-0.000104807929471207,"sun","YUC9","line1",2016-06-25 13:11:00,7.18333333333333
"3026","exp58","exp5_set1_sun_plate1_YUC9_line1_rep1",-0.000164249367021085,"sun","YUC9","line1",2016-06-25 14:11:00,8.18333333333333
"3027","exp512","exp5_set1_sun_plate1_YUC9_line1_rep1",-0.000169173619624985,"sun","YUC9","line1",2016-06-25 15:11:00,9.18333333333333
"3028","exp516","exp5_set1_sun_plate1_YUC9_line1_rep1",-0.00017620829535403,"sun","YUC9","line1",2016-06-25 16:11:00,10.1833333333333
"3029","exp520","exp5_set1_sun_plate1_YUC9_line1_rep1",-0.000219296432693028,"sun","YUC9","line1",2016-06-25 17:11:00,11.1833333333333
"3030","exp524","exp5_set1_sun_plate1_YUC9_line1_rep1",-0.000175680693484281,"sun","YUC9","line1",2016-06-25 18:11:00,12.1833333333333
"3031","exp528","exp5_set1_sun_plate1_YUC9_line1_rep1",-0.000144376661236123,"sun","YUC9","line1",2016-06-25 19:11:00,13.1833333333333
